,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_dual,param_loss,param_penalty,param_tol,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,C,dual,loss,penalty,tol
49,5.699509763717652,1.0101119163924415,0.0,0.0,0.1,True,hinge,l1,0.0001,,,,,,,,73,0.1,True,hinge,l1,0.0001
50,6.847650623321533,0.755469851148585,0.0,0.0,0.1,True,hinge,l1,1e-05,,,,,,,,73,0.1,True,hinge,l1,1e-05
51,28.266150665283202,3.8767111375420313,1.0892945766448974,0.6548945215745327,0.1,True,hinge,l2,0.001,0.2702595529920692,0.23192141312184572,0.25223503965392935,0.2712148521989906,0.261986301369863,0.2575234318673396,0.014512142724255177,64,0.1,True,hinge,l2,0.001
52,74.48265223503113,10.775312355765783,1.4800997257232666,0.7514743519281168,0.1,True,hinge,l2,0.0001,0.263914924297044,0.2660778658976208,0.2636986301369863,0.26616798846431144,0.2677361211247296,0.26551910598413847,0.0015189436094124246,61,0.1,True,hinge,l2,0.0001
53,126.15031867027282,36.89920169207001,0.7564048767089844,0.529669127451719,0.1,True,hinge,l2,1e-05,0.2649242970439798,0.26007570295602017,0.2595529920692141,0.2639689978370584,0.27173756308579666,0.2640519105984138,0.004379216412579378,62,0.1,True,hinge,l2,1e-05
54,2.646166753768921,0.7625838228205418,0.0,0.0,0.1,True,squared_hinge,l1,0.001,,,,,,,,73,0.1,True,squared_hinge,l1,0.001
55,6.096678447723389,0.5457639969773994,0.0,0.0,0.1,True,squared_hinge,l1,0.0001,,,,,,,,73,0.1,True,squared_hinge,l1,0.0001
56,5.708473825454712,0.8791550763866008,0.0,0.0,0.1,True,squared_hinge,l1,1e-05,,,,,,,,73,0.1,True,squared_hinge,l1,1e-05
57,10.891587448120116,1.5546388226575463,0.6696425437927246,0.31257618029629947,0.1,True,squared_hinge,l2,0.001,0.4100757029560202,0.411085075702956,0.4100216294160058,0.4077505407354001,0.4118961788031723,0.4101658255227109,0.0013929579008078374,24,0.1,True,squared_hinge,l2,0.001
58,12.971399736404418,0.8954290391626959,1.0743206977844237,0.2454399532759484,0.1,True,squared_hinge,l2,0.0001,0.4100757029560202,0.4110670511896179,0.4100216294160058,0.4077505407354001,0.41187815428983415,0.4101586157173756,0.001386112030174735,25,0.1,True,squared_hinge,l2,0.0001
